SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
,1531,0,0,2,1Fam,Gd,Av,1037,0,GLQ,Unf,1,0,Ex,467,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,700,3,TA,Fin,TA,Attchd,2006,1531,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10872,Inside,77,IR1,0,20,RL,122,Stone,,0,2,NridgHt,52,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1504,AllPub,184,2006,2006,2009
,1808,0,0,3,1Fam,TA,No,1142,0,GLQ,Unf,1,0,Ex,632,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,850,3,TA,Fin,TA,Attchd,2008,1808,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13514,Corner,102,IR1,0,20,RL,285,None,,0,3,NridgHt,26,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1774,AllPub,200,2008,2008,2009
,1760,0,0,3,1Fam,TA,No,1262,0,ALQ,Unf,1,0,Gd,498,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,583,2,TA,Fin,TA,Attchd,2003,1760,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12878,Corner,90,IR1,0,20,RL,418,BrkFace,,0,6,NridgHt,190,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1760,AllPub,165,2003,2004,2009
,2452,0,0,3,1Fam,TA,No,1972,0,GLQ,Unf,2,0,Ex,480,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,MnPrv,Gd,1,PConc,2,Typ,886,3,TA,Fin,TA,Attchd,2003,2452,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,15274,Corner,110,IR1,0,20,RL,724,BrkFace,,0,7,NridgHt,116,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,10,2452,AllPub,0,2003,2003,2009
,1105,1295,0,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1082,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,3,Typ,730,3,TA,Fin,TA,BuiltIn,2003,2400,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13262,Inside,96,IR1,0,60,RL,186,Stone,,0,6,NridgHt,40,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1082,AllPub,114,2003,2004,2009
,1606,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1598,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,871,3,TA,RFn,TA,Attchd,2006,1606,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9658,Inside,70,IR1,0,20,RL,383,Stone,,0,7,NridgHt,60,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1598,AllPub,230,2006,2006,2009
,1358,0,0,2,TwnhsE,TA,Av,836,0,ALQ,Unf,0,0,Gd,522,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,484,2,TA,RFn,TA,Attchd,2005,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6904,Inside,47,IR1,0,120,RL,240,Stone,,0,8,NridgHt,36,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1358,AllPub,192,2005,2005,2009
,1306,0,0,1,Twnhs,TA,Av,881,0,GLQ,Unf,1,0,Gd,425,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,624,2,TA,RFn,TA,Attchd,2005,1306,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5122,Inside,34,IR1,0,120,RL,135,Stone,,0,3,NridgHt,63,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1306,AllPub,170,2005,2005,2009
,1358,0,0,2,TwnhsE,TA,No,876,0,GLQ,Unf,1,0,Gd,474,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,484,2,TA,RFn,TA,Attchd,2008,1358,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10307,Inside,80,IR1,0,120,RL,176,Stone,,0,5,NridgHt,26,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1350,AllPub,192,2007,2008,2009
,2492,0,0,2,1Fam,TA,Gd,2146,0,GLQ,Unf,1,0,Ex,346,Y,Norm,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,,Ex,1,PConc,2,Typ,949,3,TA,Fin,TA,Attchd,2004,2492,1,GasA,Ex,1Story,1,Ex,HLS,Mod,14836,Inside,100,IR1,0,20,RL,730,Stone,,0,2,NridgHt,235,5,10,Y,0,CompShg,Hip,Abnorml,WD,0,Pave,8,2492,AllPub,226,2004,2005,2009
,2200,0,0,3,1Fam,TA,Gd,1557,0,GLQ,Unf,1,0,Ex,643,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,685,3,TA,Fin,TA,Attchd,2003,2200,1,GasA,Ex,1Story,1,Ex,Lvl,Gtl,15262,Corner,117,IR1,0,20,RL,470,BrkFace,,0,7,NridgHt,55,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,2200,AllPub,208,2003,2004,2009
,1884,0,0,2,TwnhsE,TA,No,800,0,GLQ,Unf,1,0,Ex,1084,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,649,2,TA,Fin,TA,Attchd,2008,1884,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,7390,Inside,44,IR1,0,120,RL,308,BrkFace,,0,5,NridgHt,90,5,9,Y,0,CompShg,Hip,Partial,New,0,Pave,6,1884,AllPub,231,2008,2009,2009
,1456,0,0,2,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Ex,1451,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,539,2,TA,RFn,TA,Attchd,2008,1456,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,6472,Inside,48,Reg,0,120,RL,500,BrkFace,,0,4,NridgHt,42,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,1451,AllPub,192,2008,2008,2009
,1712,0,0,3,1Fam,TA,Gd,1196,0,GLQ,Unf,1,0,Ex,516,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,701,3,TA,RFn,TA,Attchd,2002,1712,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16770,Corner,129,Reg,0,20,RL,270,BrkFace,,0,9,NridgHt,183,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1712,AllPub,218,2002,2003,2009
,1405,0,0,2,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Gd,1405,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,478,2,TA,RFn,TA,Attchd,2003,1405,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3480,Inside,48,Reg,0,120,RL,163,Stone,,0,11,NridgHt,36,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1405,AllPub,148,2003,2003,2009
,728,728,0,3,1Fam,Gd,No,0,0,Unf,Unf,0,0,Gd,728,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,390,2,TA,Fin,TA,Attchd,2005,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10928,Inside,63,Reg,0,60,RL,0,None,,0,6,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,728,AllPub,100,2005,2005,2009
,745,745,0,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,745,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,392,2,TA,Fin,TA,Attchd,2005,1490,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8918,Inside,57,IR1,0,60,RL,0,None,,0,7,Gilbert,20,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,745,AllPub,36,2005,2006,2009
,1220,0,0,2,TwnhsE,TA,Av,16,0,GLQ,Unf,0,0,Gd,1204,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,397,2,TA,Fin,TA,Attchd,2005,1220,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182,Inside,43,Reg,0,120,RL,16,BrkFace,,0,8,Blmngtn,16,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1220,AllPub,100,2005,2006,2009
,744,630,0,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Gd,384,Y,Norm,Norm,SBrkr,0,TA,Gd,WdShing,Wd Shng,,Gd,1,PConc,2,Typ,400,2,TA,Fin,TA,BuiltIn,2004,1374,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9434,Inside,59,IR1,0,80,RL,0,None,,0,8,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,384,AllPub,100,2004,2005,2009
,868,762,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,868,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,436,2,TA,Fin,TA,BuiltIn,2004,1630,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7984,Inside,62,IR1,0,60,RL,200,BrkFace,,0,9,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,868,AllPub,120,2004,2005,2009
,846,748,0,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Gd,846,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,MnPrv,Gd,1,PConc,2,Typ,434,2,TA,Fin,TA,Attchd,2004,1594,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10125,Inside,61,IR1,0,60,RL,0,None,,0,7,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,846,AllPub,300,2004,2004,2009
,806,683,0,3,1Fam,TA,No,652,0,GLQ,Unf,1,0,Gd,130,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,400,2,TA,Fin,TA,Attchd,2003,1489,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8965,Inside,,IR1,0,60,RL,0,None,,0,6,Gilbert,75,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,782,AllPub,0,2003,2003,2009
,698,644,0,3,1Fam,TA,No,494,0,GLQ,Unf,1,0,Gd,204,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,393,2,TA,Fin,TA,Attchd,2003,1342,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8174,Inside,,IR1,0,60,RL,0,None,,0,5,Gilbert,56,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,698,AllPub,100,2003,2003,2009
,878,1126,0,4,1Fam,TA,No,651,0,GLQ,Unf,1,0,Ex,219,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,644,3,TA,Fin,TA,BuiltIn,2002,2004,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12891,Corner,,IR1,0,60,RL,,None,,0,7,Gilbert,48,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,870,AllPub,0,2002,2002,2009
,744,630,0,3,1Fam,TA,Mn,241,113,GLQ,Rec,0,0,Gd,30,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,400,2,TA,Fin,TA,BuiltIn,2004,1374,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9734,Inside,61,IR1,0,80,RL,0,None,,0,5,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,384,AllPub,0,2004,2004,2009
,819,695,0,3,1Fam,TA,No,683,0,GLQ,Unf,1,0,Gd,111,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,394,2,TA,Fin,TA,Attchd,2000,1514,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8433,Inside,42,IR1,0,60,RL,0,None,,0,6,Gilbert,72,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,794,AllPub,0,2000,2000,2009
,774,656,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,384,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,400,2,TA,RFn,TA,BuiltIn,1999,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7750,Inside,62,Reg,0,80,RL,0,None,,0,3,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,384,AllPub,0,1999,2000,2009
,1223,1089,0,4,1Fam,TA,No,913,0,ALQ,Unf,1,0,Gd,264,Y,RRNn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,658,3,TA,Fin,TA,BuiltIn,1999,2312,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15896,CulDSac,,IR2,0,60,RL,210,BrkFace,,0,5,Gilbert,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1177,AllPub,298,1999,1999,2009
,774,656,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,384,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,410,2,TA,Fin,TA,BuiltIn,1999,1430,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,7848,Inside,64,IR1,0,80,RL,0,None,,0,6,Gilbert,0,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,384,AllPub,0,1999,1999,2009
,1466,1221,0,4,1Fam,TA,Mn,1173,0,GLQ,Unf,1,0,Gd,282,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,2,PConc,2,Typ,810,3,TA,RFn,TA,BuiltIn,2000,2687,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12720,Inside,106,Reg,0,60,RL,150,BrkFace,,0,9,NoRidge,30,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,1455,AllPub,252,2000,2000,2009
,2063,0,0,3,1Fam,TA,Av,236,1526,BLQ,GLQ,1,0,Gd,262,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,,Gd,2,PConc,2,Typ,815,3,TA,Fin,TA,Attchd,1994,2063,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10750,CulDSac,,IR1,0,20,RL,634,BrkFace,,0,6,NoRidge,56,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,2024,AllPub,182,1994,1995,2009
,1094,967,0,3,1Fam,TA,No,816,0,GLQ,Unf,1,0,Gd,254,Y,Norm,Norm,SBrkr,209,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,647,2,TA,Fin,TA,Attchd,1995,2061,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9085,Inside,79,Reg,0,60,RL,286,BrkFace,,0,11,NoRidge,102,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1070,AllPub,296,1995,1996,2009
,1215,1017,0,3,1Fam,TA,No,624,0,GLQ,Unf,1,0,Gd,549,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,TA,1,PConc,2,Typ,623,2,TA,RFn,TA,Attchd,1993,2232,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11692,Inside,,IR1,0,60,RL,372,BrkFace,,0,10,NoRidge,165,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1173,AllPub,173,1993,1994,2009
,1696,0,0,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Gd,1696,Y,PosN,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,972,3,TA,RFn,TA,Attchd,2008,1696,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11194,Inside,86,IR1,0,20,RL,240,Stone,,0,9,Somerst,56,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1696,AllPub,120,2008,2008,2009
,1658,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1614,Y,PosN,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,726,3,TA,Fin,TA,Attchd,2008,1658,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10206,Inside,78,Reg,0,20,RL,294,BrkFace,,0,9,Somerst,44,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1614,AllPub,144,2008,2008,2009
,1702,0,0,3,1Fam,TA,Av,1294,0,GLQ,Unf,1,0,Gd,408,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,844,3,TA,RFn,TA,Attchd,2007,1702,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10130,Inside,85,Reg,0,20,RL,260,Stone,,0,3,Somerst,69,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1702,AllPub,0,2007,2007,2009
,1432,0,0,3,1Fam,TA,Av,379,0,GLQ,Unf,0,0,Ex,1043,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,492,2,TA,Fin,TA,Attchd,2006,1432,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9139,Inside,76,IR1,0,20,RL,206,Stone,,0,9,Somerst,50,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1422,AllPub,297,2006,2006,2009
,2490,0,0,2,1Fam,TA,Gd,2158,0,GLQ,Unf,1,0,Ex,300,Y,PosN,PosN,SBrkr,0,TA,Ex,VinylSd,VinylSd,GdPrv,Gd,2,PConc,2,Typ,795,3,TA,Fin,TA,Attchd,2005,2490,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11128,Corner,85,Reg,0,20,RL,198,Stone,,0,10,Somerst,226,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,2458,AllPub,70,2005,2006,2009
,1436,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Ex,1436,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,529,2,TA,Fin,TA,Attchd,2008,1436,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7993,Inside,90,IR1,0,20,FV,,None,,0,10,Somerst,121,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1436,AllPub,0,2008,2009,2009
,1402,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1402,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,625,2,TA,RFn,TA,Attchd,2008,1402,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640,Inside,72,Reg,0,20,FV,0,None,,0,5,Somerst,126,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1402,AllPub,205,2008,2008,2009
,1530,0,0,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1530,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,984,3,TA,RFn,TA,Attchd,2008,1530,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12606,Inside,112,IR1,0,20,FV,120,Stone,,0,5,Somerst,136,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1530,AllPub,212,2007,2008,2009
,1448,0,0,2,1Fam,TA,No,24,0,GLQ,Unf,0,0,Gd,1348,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,692,2,TA,RFn,TA,Attchd,2006,1448,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,75,Reg,0,20,FV,238,Stone,,0,6,Somerst,140,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1372,AllPub,0,2006,2007,2009
,909,886,0,3,1Fam,Gd,No,682,0,GLQ,Unf,1,0,Ex,218,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,782,3,TA,Fin,TA,Attchd,2006,1795,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10603,Inside,84,Reg,0,60,FV,121,Stone,,0,7,Somerst,45,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,900,AllPub,168,2006,2006,2009
,1836,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1836,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,517,2,TA,Fin,TA,Attchd,2009,1836,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8125,Corner,65,Reg,0,20,FV,288,BrkFace,,0,10,Somerst,175,5,8,Y,0,CompShg,Hip,Partial,New,0,Pave,8,1836,AllPub,0,2008,2009,2009
,1662,0,0,3,1Fam,TA,No,1430,0,GLQ,Unf,1,0,Gd,222,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,711,3,TA,RFn,TA,Attchd,2006,1662,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,10625,Inside,85,Reg,0,20,FV,0,None,,0,3,Somerst,120,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1652,AllPub,168,2006,2007,2009
,1553,0,0,3,1Fam,TA,No,771,360,GLQ,ALQ,1,0,Gd,422,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,Wd Shng,,,0,PConc,2,Typ,588,2,TA,RFn,TA,Attchd,2003,1553,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8736,Inside,68,IR1,0,20,FV,0,None,,0,8,Somerst,88,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1553,AllPub,192,2003,2004,2009
,812,841,0,3,1Fam,TA,No,410,0,GLQ,Unf,1,0,Gd,402,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,628,2,TA,RFn,TA,Attchd,2003,1653,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8127,Inside,65,IR1,0,60,FV,0,None,,0,3,Somerst,45,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,812,AllPub,0,2003,2003,2009
,1218,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1218,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,576,2,TA,RFn,TA,Detchd,2007,1218,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9605,Corner,80,Reg,0,20,RL,0,None,,0,4,SawyerW,178,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1218,AllPub,0,2007,2007,2009
,1141,0,0,3,1Fam,Gd,No,54,0,GLQ,Unf,1,0,Gd,1087,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,484,2,TA,RFn,TA,Detchd,2006,1141,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,63,Reg,0,20,RL,0,None,,0,6,SawyerW,0,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1141,AllPub,182,2006,2006,2009
,1158,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1158,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0,0,,,,,,1158,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,63,Reg,0,20,RL,0,None,,0,8,SawyerW,50,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1158,AllPub,0,2004,2004,2009
,871,941,0,3,1Fam,TA,Gd,0,0,Unf,Unf,0,0,Gd,835,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,478,2,TA,RFn,TA,BuiltIn,2004,1812,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10628,Corner,96,IR1,0,60,RL,0,None,,0,1,SawyerW,91,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,835,AllPub,146,2004,2004,2009
,1512,0,0,3,1Fam,TA,Gd,516,774,BLQ,Rec,0,0,Gd,222,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,845,3,TA,RFn,TA,Attchd,2004,1512,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10141,Inside,76,IR1,0,20,RL,264,BrkFace,,0,1,SawyerW,36,5,8,Y,0,Tar&Grv,Gable,Normal,WD,0,Pave,6,1512,AllPub,210,2004,2004,2009
,1114,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1114,Y,RRAe,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,576,2,TA,Unf,TA,Detchd,2005,1114,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13072,Inside,63,Reg,0,20,RL,0,None,,0,5,SawyerW,102,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1114,AllPub,248,2004,2005,2009
,1114,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1114,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0,0,,,,,,1114,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13072,Inside,63,Reg,0,20,RL,0,None,,0,8,SawyerW,39,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1114,AllPub,0,2004,2004,2009
,1114,0,0,3,1Fam,TA,No,836,0,GLQ,Unf,1,0,Gd,278,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,576,2,TA,Unf,TA,Detchd,2004,1114,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12450,Inside,60,Reg,0,20,RL,0,None,,0,6,SawyerW,42,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1114,AllPub,0,2003,2004,2009
